UID,PHASE,cnn_emb_0,cnn_emb_1,cnn_emb_2,cnn_emb_3,cnn_emb_4,cnn_emb_5,cnn_emb_6,cnn_emb_7,cnn_emb_8,cnn_emb_9,cnn_emb_10,cnn_emb_11,cnn_emb_12,cnn_emb_13,cnn_emb_14,cnn_emb_15,cnn_emb_16,cnn_emb_17,cnn_emb_18,cnn_emb_19,cnn_emb_20,cnn_emb_21,cnn_emb_22,cnn_emb_23,cnn_emb_24,cnn_emb_25,cnn_emb_26,cnn_emb_27,cnn_emb_28,cnn_emb_29,cnn_emb_30,cnn_emb_31,cnn_emb_32,cnn_emb_33,cnn_emb_34,cnn_emb_35,cnn_emb_36,cnn_emb_37,cnn_emb_38,cnn_emb_39,cnn_emb_40,cnn_emb_41,cnn_emb_42,cnn_emb_43,cnn_emb_44,cnn_emb_45,cnn_emb_46,cnn_emb_47,cnn_emb_48,cnn_emb_49,cnn_emb_50,cnn_emb_51,cnn_emb_52,cnn_emb_53,cnn_emb_54,cnn_emb_55,cnn_emb_56,cnn_emb_57,cnn_emb_58,cnn_emb_59,cnn_emb_60,cnn_emb_61,cnn_emb_62,cnn_emb_63
29,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8968725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7716708,3.787664,0.0,0.0,0.0,4.2606277,0.0,0.0,0.0,0.0,0.0,5.515003,0.0,2.9960852,3.6050425,3.387435,0.0,3.1767805,0.0,4.424406,0.0,0.0,0.0,3.5780377,0.0,0.0,0.0,4.221465,0.0,0.0,2.9759746,4.179489,0.0,0.0,0.0,3.9479365,0.0,0.0,0.0,3.4066086,3.7239504,0.0,0.0,3.7389045,4.7199283,3.809708,3.7087784
29,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0807953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.038744,3.9014459,0.0,0.0,0.0,4.567137,0.0,0.0,0.0,0.0,0.0,5.796545,0.0,3.1226163,3.5586524,3.6458156,0.0,3.429752,0.0,4.618942,0.0,0.0,0.0,3.0916877,0.0,0.0,0.0,3.8640869,0.0,0.0,2.996932,4.3291807,0.0,0.0,0.0,3.5207067,0.0,0.0,0.0,3.6074936,4.0142584,0.0,0.0,3.875831,4.9937525,3.5493348,3.875869
3,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.887317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7218068,4.189746,0.0,0.0,0.0,3.5224056,0.0,0.0,0.0,0.0,0.0,5.3134565,0.0,4.584408,4.010459,3.9105763,0.0,3.4441214,0.0,4.3733,0.0,0.0,0.0,5.849162,0.0,0.0,0.0,4.319208,0.0,0.0,3.4804692,4.1412663,0.0,0.0,0.0,1.2482998,0.0,0.0,0.0,3.5643291,2.0512033,0.0,0.0,3.9063385,5.308174,4.8862705,4.047029
3,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4411526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.824507,3.56165,0.0,0.0,0.0,4.1325264,0.0,0.0,0.0,0.0,0.0,5.3640237,0.0,3.1482697,3.955193,3.5309627,0.0,3.0111647,0.0,4.2804947,0.0,0.0,0.0,4.779417,0.0,0.0,0.0,5.096145,0.0,0.0,3.109138,3.9960706,0.0,0.0,0.0,5.0606318,0.0,0.0,0.0,3.3414862,3.5910094,0.0,0.0,4.033381,5.0830708,4.2363024,3.5890613
30,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6355262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6529531,4.3443074,0.0,0.0,0.0,2.465514,0.0,0.0,0.0,0.0,0.0,5.8630157,0.0,5.7521906,3.7503421,4.62166,0.0,3.3231578,0.0,4.54498,0.0,0.0,0.0,6.090934,0.0,0.0,0.0,4.1109586,0.0,0.0,3.74354,4.069968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8653512,0.6001141,0.0,0.0,3.9751248,6.036044,5.0787206,3.8715892
30,venous,0.0,0.0,0.0,0.77910584,0.0,0.0,0.0,0.0,7.0132227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2822714,6.052923,0.0063908994,0.0,0.0,6.2283425,0.0,0.0,0.0,0.0,0.0,8.143173,0.0,6.126391,4.9124975,6.7301197,0.0,4.609144,0.0,5.5350013,0.0,0.0,0.0,0.5934838,0.0,0.0,0.0,0.0,0.0,0.0,3.8859613,4.0671053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052327,4.908756,0.0,0.0,4.6113214,7.8296065,3.771791,5.055385
31,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.064914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8022459,4.3081565,0.0,0.0,0.0,2.7231567,0.0,0.0,0.0,0.0,0.0,6.60911,0.0,5.7338834,4.298279,4.807063,0.0,3.3655272,0.0,5.1246843,0.0,0.0,0.0,6.1445355,0.0,0.0,0.0,3.5777812,0.0,0.0,3.8425412,3.9337869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1084785,0.0,0.0,0.0,4.2011147,6.112629,5.790168,4.712413
31,venous,0.0,0.0,0.0,0.01336053,0.0,0.0,0.0,0.0,5.077313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.202464,5.2522717,0.0,0.0,0.0,5.0563803,0.0,0.0,0.0,0.0,0.0,6.3212237,0.0,4.240263,4.0309334,4.7964015,0.0,4.0168047,0.0,4.798733,0.0,0.0,0.0,2.815549,0.0,0.0,0.0,2.0983708,0.0,0.0,3.847477,4.0116205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0322523,3.398806,0.0,0.0,4.1162777,6.5152907,4.5412993,4.4577484
32,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3335345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2596362,4.631579,0.0,0.0,0.0,0.6823596,0.0,0.0,0.0,0.0,0.0,7.091932,0.0,6.497894,3.435783,5.477338,0.0,4.1306415,0.0,4.349757,0.0,0.0,0.0,7.4732385,0.15868214,0.0,0.0,3.9008207,0.0,0.0,4.1373286,4.894136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336688,0.0,0.0,0.0,4.8724947,6.3981905,5.062585,4.47388
32,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.915166,5.282686,0.0,0.0,0.0,1.3507118,0.0,0.0,0.0,0.0,0.0,7.945386,0.0,6.8826075,4.170336,5.744114,0.0,4.545252,0.0,4.483694,0.0,0.0,0.0,6.9700537,0.0,0.0,0.0,3.4088473,0.0,0.0,4.4799967,5.4425116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.860537,0.0,0.0,0.0,4.947136,6.785185,5.1265106,4.66787
33,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9127579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.195633,4.753378,0.0,0.0,0.0,0.19834048,0.0,0.0,0.0,0.0,0.0,6.477196,0.0,5.9467683,3.8586113,4.8430953,0.0,4.3013687,0.0,4.117245,0.0,0.0,0.0,8.167787,0.0,0.0,0.0,4.7649603,0.0,0.0,4.284917,4.7429733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0810766,0.0,0.0,0.0,4.6761928,6.113246,5.555765,4.1055307
33,venous,0.0,0.0,0.0,0.013225168,0.0,0.0,0.0,0.0,5.5082293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2484097,5.724126,0.0,0.0,0.0,6.4022303,0.0,0.0,0.0,0.0,0.0,8.042055,0.0,4.5579796,4.0886774,5.5264945,0.0,3.9883509,0.0,5.539119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32304883,0.0,0.0,4.0381703,4.560011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.728456,5.306095,0.0,0.0,4.2365856,7.2285495,2.5707035,5.003059
34,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.260323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8063562,4.7986875,0.0,0.0,0.0,1.1527236,0.0,0.0,0.0,0.0,0.0,7.285445,0.0,6.451398,3.8244715,5.4848776,0.0,4.339034,0.0,4.6040273,0.0,0.0,0.0,6.8554583,0.0,0.0,0.0,3.6832957,0.0,0.0,4.3993077,5.0904818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4956155,0.0,0.0,0.0,4.313271,6.5471535,4.8072023,4.281167
34,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6478095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1559453,3.28836,0.0,0.0,0.0,4.653413,0.0,0.0,0.0,0.0,0.0,5.654168,0.0,2.9731722,3.5599265,3.711078,0.0,3.3019965,0.0,4.9061604,0.0,0.0,0.0,3.6473658,0.0,0.0,0.0,4.530447,0.0,0.0,3.246914,4.1198964,0.0,0.0,0.0,5.1763363,0.0,0.0,0.0,3.2217839,4.5779686,0.0,0.0,3.8142538,5.060504,3.7324474,3.719189
35,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.228621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3777647,3.3001807,0.0,0.0,0.0,3.889181,0.0,0.0,0.0,0.0,0.0,5.184373,0.0,2.646309,3.7223723,3.1352644,0.0,2.8984575,0.0,4.1418343,0.0,0.0,0.0,4.860284,0.0,0.0,0.0,5.0912704,0.0,0.0,3.0074644,4.0182567,0.0,0.0,0.0,5.788624,0.0,0.0,0.0,3.1965313,3.6131878,0.0,0.0,3.6886773,4.568067,3.9560347,3.47318
36,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7568464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2322206,5.102598,0.0,0.0,0.0,5.142271,0.0,0.0,0.0,0.0,0.0,6.196409,0.0,4.4076443,4.109512,4.697937,0.0,3.5985575,0.0,5.191079,0.0,0.0,0.0,2.7610004,0.0,0.0,0.0,2.018684,0.0,0.0,3.4408185,3.8481266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9226017,3.8615065,0.0,0.0,4.1315737,6.360978,4.3193746,4.0335827
36,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.345719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5049477,5.1809974,0.0,0.0,0.0,5.401845,0.0,0.0,0.0,0.0,0.0,6.6540093,0.0,4.48975,4.0258656,4.961644,0.0,3.844189,0.0,5.1203938,0.0,0.0,0.0,2.4102812,0.0,0.0,0.0,1.1527896,0.0,0.0,3.8505123,3.767292,0.0,0.0,0.3372419,0.0,0.0,0.0,0.0,4.408784,4.34678,0.0,0.0,4.1397214,6.748022,4.1636252,4.103017
37,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2080588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5797052,2.8990498,0.0,0.0,0.0,4.291933,0.0,0.0,0.0,0.0,0.0,5.4869266,0.0,2.3818634,3.4532404,3.213337,0.0,2.9175408,0.0,4.4290805,0.0,0.0,0.0,3.4016395,0.0,0.0,0.0,4.5729036,0.0,0.0,3.0706973,4.292577,0.0,0.0,0.0,6.3859224,0.0,0.0,0.0,2.9613795,5.01511,0.0,0.0,3.6034489,4.4988227,3.0551949,3.3705068
37,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6075218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0822363,3.4071224,0.0,0.0,0.0,4.954837,0.0,0.0,0.0,0.0,0.0,6.0489874,0.0,2.755731,3.842689,3.584657,0.0,3.3783104,0.0,4.864396,0.0,0.0,0.0,3.8185053,0.0,0.0,0.0,5.076476,0.0,0.0,3.1432023,4.5650587,0.0,0.0,0.0,6.9645834,0.0,0.0,0.0,3.4372764,5.6280103,0.0,0.0,3.96249,4.935931,3.3440142,3.7755156
38,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2008717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9146423,4.741932,0.0,0.0,0.0,1.3581795,0.0,0.0,0.0,0.0,0.0,7.165578,0.0,5.9463887,3.8487525,5.552436,0.0,3.9927783,0.0,4.582971,0.0,0.0,0.0,6.536498,0.076903164,0.0,0.0,3.8821115,0.0,0.0,4.122207,4.8780837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1003537,0.0,0.0,0.0,4.6649413,6.5252104,5.1053686,4.187873
38,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6201391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0403876,3.3527462,0.0,0.0,0.0,4.743776,0.0,0.0,0.0,0.0,0.0,6.0440817,0.0,2.914524,3.9246166,3.4583936,0.0,3.115072,0.0,4.730256,0.0,0.0,0.0,3.388733,0.0,0.0,0.0,4.905444,0.0,0.0,3.2039218,4.3607492,0.0,0.0,0.0,6.728664,0.0,0.0,0.0,3.355847,5.5824423,0.0,0.0,3.7978432,4.647999,3.3446426,3.6850028
39,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.590411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.361769,5.3660645,0.0,0.0,0.0,6.317751,0.0,0.0,0.0,0.0,0.0,7.717663,0.0,4.956867,4.4536905,5.3936744,0.0,4.045926,0.0,5.7117352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320351,0.0,0.0,3.7181885,4.5846453,0.0,0.0,0.0,0.810682,0.0,0.0,0.0,4.2910833,6.907625,0.0,0.0,4.2380047,6.3440347,2.2959902,4.345829
39,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3020024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41196,3.4879732,0.0,0.0,0.0,5.628313,0.0,0.0,0.0,0.0,0.0,7.055339,0.0,2.4277873,4.108908,3.9146476,0.0,3.496026,0.0,5.1545987,0.0,0.0,0.0,1.2938619,0.0,0.0,0.0,4.4092,0.0,0.0,3.5480266,4.8802433,0.0,0.0,0.0,7.544013,0.0,0.0,0.0,3.316425,6.4876595,0.0,0.0,4.0053587,5.1626987,2.517502,4.0883656
4,plain,0.0,0.0,0.0,0.500638,0.0,0.0,0.0,0.0,5.7463355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2066083,5.889943,0.0,0.0,0.0,5.9715075,0.0,0.0,0.0,0.0,0.0,8.14414,0.0,5.5895567,4.834428,6.068427,0.0,3.837267,0.0,5.61121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05922264,0.0,0.0,3.7963316,4.4918213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.634338,4.6983085,0.0,0.0,4.656296,7.444451,2.754667,4.9284725
4,venous,0.0,0.0,0.0,0.3169695,0.0,0.0,0.0,0.0,5.000805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7714763,5.759896,0.0,0.0,0.0,5.65425,0.0,0.0,0.0,0.0,0.0,7.772892,0.0,5.3803606,4.3891897,5.5211353,0.0,3.6284318,0.0,5.5417223,0.0,0.0,0.0,0.34559476,0.0,0.0,0.0,0.20658761,0.0,0.0,4.0216594,4.5366983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3165455,5.2382402,0.0,0.0,4.210702,6.9257765,2.791565,4.6062903
40,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.010377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8485727,4.846307,0.0,0.0,0.0,5.8475647,0.0,0.0,0.0,0.0,0.0,7.135033,0.0,3.8534472,3.8762655,4.953859,0.0,3.810896,0.0,5.4130096,0.0,0.0,0.0,0.18948454,0.0,0.0,0.0,1.7685906,0.0,0.0,3.533225,4.541893,0.0,0.0,0.0,2.0999362,0.0,0.0,0.0,3.827847,6.234453,0.0,0.0,4.201202,6.058208,2.7753572,4.4939537
41,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4108176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5262387,3.424803,0.0,0.0,0.0,4.175689,0.0,0.0,0.0,0.0,0.0,5.0724754,0.0,2.6892571,3.3172112,3.4398847,0.0,2.963399,0.0,4.6568723,0.0,0.0,0.0,3.9861305,0.0,0.0,0.0,4.699112,0.0,0.0,3.02953,4.030986,0.0,0.0,0.0,4.9303803,0.0,0.0,0.0,3.0949402,4.402507,0.0,0.0,3.470863,4.5313582,3.7015393,3.5422313
42,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5961595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9756,3.4075356,0.0,0.0,0.0,4.6760497,0.0,0.0,0.0,0.0,0.0,5.650177,0.0,2.7763376,3.345387,3.522911,0.0,2.9491382,0.0,4.5337973,0.0,0.0,0.0,3.272272,0.0,0.0,0.0,4.177332,0.0,0.0,3.084961,4.0173726,0.0,0.0,0.0,5.717769,0.0,0.0,0.0,3.3552384,5.3189874,0.0,0.0,3.742053,4.54095,3.1082063,3.4817727
42,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6156323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3866615,3.263554,0.0,0.0,0.0,1.3936312,0.0,0.0,0.0,0.0,0.0,3.9841754,0.0,3.7914298,2.7035296,3.1134763,0.0,2.4060347,0.0,3.0239148,0.0,0.0,0.0,4.691899,0.0,0.0,0.0,3.3684916,0.0,0.0,2.6001453,3.2498689,0.0,0.0,0.0,0.352105,0.0,0.0,0.0,2.7530591,0.4405975,0.0,0.0,2.8199024,3.6919725,3.499112,3.0583675
43,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.539434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.436118,4.5969715,0.0,0.0,0.0,5.2263317,0.0,0.0,0.0,0.0,0.0,6.0701637,0.0,3.6746802,3.793004,4.0536666,0.0,3.479783,0.0,4.9846616,0.0,0.0,0.0,2.5086555,0.0,0.0,0.0,2.6821177,0.0,0.0,3.2761848,4.030447,0.0,0.0,0.0,1.5240033,0.0,0.0,0.0,3.8383284,4.4009132,0.0,0.0,3.919711,5.909935,3.7556992,3.9310696
43,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4123907,4.8447423,0.0,0.0,0.0,5.185064,0.0,0.0,0.0,0.0,0.0,6.0214825,0.0,3.6979399,3.824553,4.2412767,0.0,3.24492,0.0,4.857356,0.0,0.0,0.0,1.8933696,0.0,0.0,0.0,2.5643508,0.0,0.0,3.6003537,4.2473354,0.0,0.0,0.0,1.335472,0.0,0.0,0.0,3.9726648,4.467079,0.0,0.0,4.108393,5.9148855,3.617407,4.0586414
44,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.70156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.638958,6.1129627,0.0,0.0,0.0,6.911948,0.0,0.0,0.0,0.0,0.0,8.600229,0.0,5.4530473,4.6040545,6.190055,0.0,4.297049,0.0,5.9584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37444687,0.0,0.0,4.2711535,4.687186,0.0,0.0,0.0,0.30795738,0.0,0.0,0.0,4.492691,8.09045,0.0,0.0,4.570074,6.425384,2.2116122,4.4038973
44,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.207491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.437332,3.2293181,0.0,0.0,0.0,5.2049117,0.0,0.0,0.0,0.0,0.0,6.4117875,0.0,2.8117971,3.431927,4.0433836,0.0,3.6531773,0.0,5.08259,0.0,0.0,0.0,1.4511139,0.0,0.0,0.0,3.9952607,0.0,0.0,3.4872544,4.3537188,0.0,0.0,0.0,6.2503695,0.0,0.0,0.0,3.2912517,6.5144453,0.0,0.0,3.704017,4.765276,2.3291287,3.8684409
45,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8161497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571603,3.5074153,0.0,0.0,0.0,4.35291,0.0,0.0,0.0,0.0,0.0,5.3618264,0.0,2.6658998,3.5962598,3.3586073,0.0,3.0005624,0.0,4.1937766,0.0,0.0,0.0,3.875544,0.0,0.0,0.0,4.354691,0.0,0.0,3.1869307,4.073526,0.0,0.0,0.0,4.7495604,0.0,0.0,0.0,3.1693707,4.323312,0.0,0.0,3.9220207,4.7254925,3.7892716,3.5138035
45,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.978195,3.7702641,0.0,0.0,0.0,4.8577204,0.0,0.0,0.0,0.0,0.0,5.789795,0.0,2.8533392,3.950036,3.8112216,0.0,3.3512816,0.0,4.771961,0.0,0.0,0.0,3.4060822,0.0,0.0,0.0,4.290054,0.0,0.0,3.4124012,4.373771,0.0,0.0,0.0,4.471384,0.0,0.0,0.0,3.6055772,5.0504923,0.0,0.0,4.029485,4.939329,3.903431,3.6655955
46,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6467524,4.8297033,0.0,0.0,0.0,5.3464885,0.0,0.0,0.0,0.0,0.0,6.9184546,0.0,4.0495806,4.2194033,4.4577847,0.0,3.5467353,0.0,5.028243,0.0,0.0,0.0,0.8390571,0.0,0.0,0.0,2.8985646,0.0,0.0,3.515408,4.677265,0.0,0.0,0.0,1.977244,0.0,0.0,0.0,3.5730324,5.0162296,0.0,0.0,4.1642017,5.766205,3.188089,4.323796
46,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9375176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3242545,5.245468,0.0,0.0,0.0,1.3965116,0.0,0.0,0.0,0.0,0.0,7.5532665,0.0,6.77385,4.186026,6.078611,0.0,4.574676,0.0,4.685449,0.0,0.0,0.0,7.774887,0.0,0.0,0.0,4.5988235,0.0,0.0,4.606203,5.611443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1429324,0.0,0.0,0.0,5.125346,7.39427,5.946067,4.778575
47,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4305747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.122898,4.300085,0.0,0.0,0.0,0.16031714,0.0,0.0,0.0,0.0,0.0,6.8006644,0.0,6.6691437,3.675331,5.1106443,0.0,3.863218,0.0,4.165757,0.0,0.0,0.0,8.142889,0.042391106,0.0,0.0,4.4421234,0.0,0.0,4.021517,4.3931203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0925093,0.0,0.0,0.0,4.7755604,6.3752527,5.9313507,4.116225
47,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5649045,4.3618174,0.0,0.0,0.0,1.8662257,0.0,0.0,0.0,0.0,0.0,6.453216,0.0,6.2993393,4.2610817,4.8265038,0.0,3.7133508,0.0,4.5537105,0.0,0.0,0.0,6.958585,0.0,0.0,0.0,4.074679,0.0,0.0,4.026453,4.3735228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1647015,0.0,0.0,0.0,4.4007797,6.242413,5.7860446,4.3529816
48,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.511924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4850006,4.7699404,0.0,0.0,0.0,4.5178366,0.0,0.0,0.0,0.0,0.0,6.4324045,0.0,4.2022457,4.0431924,4.349868,0.0,3.4135468,0.0,5.044374,0.0,0.0,0.0,4.781743,0.0,0.0,0.0,4.5558834,0.0,0.0,3.8765223,4.8689213,0.0,0.0,0.0,3.0465312,0.0,0.0,0.0,3.897171,3.2922075,0.0,0.0,4.5500317,5.963609,4.8735805,4.869156
48,venous,0.0,0.0,0.0,0.34742907,0.0,0.0,0.0,0.0,6.787134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.095665,6.977684,0.0,0.0,0.0,7.4793444,0.0,0.17833635,0.0,0.0,0.0,9.634769,0.0,6.338799,5.532675,7.3329916,0.0,4.679022,0.0,6.42582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2521577,5.3191357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.033776,8.016868,0.0,0.0,5.07893,8.08674,2.4163713,5.697024
49,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.483766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43018,4.341337,0.0,0.0,0.0,0.426476,0.0,0.0,0.0,0.0,0.0,7.0304384,0.0,6.454943,3.9299183,5.033166,0.0,3.938836,0.0,4.2672133,0.0,0.0,0.0,7.890978,0.0,0.0,0.0,4.699793,0.0,0.0,4.225131,4.564926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.010832,0.0,0.0,0.0,4.671326,6.1204824,5.6517797,4.3265147
49,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.857623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7595243,3.811661,0.0,0.0,0.0,4.65715,0.0,0.0,0.0,0.0,0.0,5.504322,0.0,2.9259403,3.818778,3.5655694,0.0,3.3369353,0.0,4.747262,0.0,0.0,0.0,3.5722735,0.0,0.0,0.0,4.3186893,0.0,0.0,3.26166,4.1972575,0.0,0.0,0.0,4.290944,0.0,0.0,0.0,3.3352778,4.316837,0.0,0.0,3.8130522,4.801745,3.603857,3.7269077
5,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9259176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.487498,4.5242844,0.0,0.0,0.0,5.7192163,0.0,0.0,0.0,0.0,0.0,7.070117,0.0,3.7713556,3.607079,4.4371777,0.0,3.6194901,0.0,5.1784496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4261432,0.0,0.0,3.747181,4.5796967,0.0,0.0,0.0,2.8654354,0.0,0.0,0.0,3.211721,5.6636133,0.0,0.0,3.7029123,5.53292,2.1368759,4.3680515
5,venous,0.0,0.0,0.0,0.06345685,0.0,0.0,0.0,0.0,5.4051714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8706913,5.316229,0.0,0.0,0.0,6.369475,0.0,0.0,0.0,0.0,0.0,8.0012245,0.0,4.5680737,4.657924,5.497963,0.0,3.8630333,0.0,5.6898737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27089113,0.0,0.0,3.5138297,4.4599886,0.0,0.0,0.0,1.0257266,0.0,0.0,0.0,4.041436,7.055419,0.0,0.0,4.375341,6.41129,2.0602617,4.0761104
